PrimaryKey,DateUpdated,ProcuringAgencyOrganisation,ProjectName,ProjectShortDescription,ParentProjectID,ProjectStatus,FundingStatus,ProcurementType,ProcurementMethod,ProjectRegion,ProjectCityTown,ProjectSuburb,ProjectSector,EstimatedProjectValueRange,EstimatedQuarterBusinessCaseStart,EstimatedQuarterBusinessCaseCompletion,EstimatedQuarterProcurementStart,EstimatedQuarterProcurementCompletion,EstimatedQuarterConstructionStart,EstimatedQuarterConstructionCompletion,EstimatedQuarterProjectRangeStart,EstimatedQuarterProjectRangeCompletion,ProjectInfoURL,EstimatedProjectValueNote,Contact,Latitude,Longitude
IP008306,27/09/2023,Auckland Council,Blockhouse Bay Recreational Reserve - renew sports field.,Renew sports field  #1 football field. Change sports lighting to LED technology.FY23/24 - investigation and designFY24/25 - physical worksRisk Adjusted Programme (RAP) project..,,In Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Community Facilities,< 1 million,2023-Q1,2023-Q3,2024-Q1,2024-Q2,2024-Q4,2025-Q1,2023-Q3,2025-Q1,,,procurement@aucklandcouncil.govt.nz,,
IP008308,27/09/2023,Auckland Council,CPT: Boundary Reserve East Instream and Wastewater Re-alignment (KO funded).,1. This project will unlock the development for Megalot 1.1c which is due to start by November  2022 as well as upstream catchment.2. To offset onsite hydrology mitigation requirements.3. Align the project with WW requirements4. Upgrade the WW network.,,In Planning,Funding source confirmed,Selective,To Be Determined,Auckland,,,Water,5 - 25 million,2022-Q1,2022-Q1,2024-Q1,2024-Q1,2024-Q1,2024-Q4,2022-Q1,2024-Q4,,,procurement@aucklandcouncil.govt.nz,,
IP008309,27/09/2023,Auckland Council,Bridgehouse Weir  Warkworth  stream improvement (Elizabeth St).,To removal and/or fish pass retrofit the Bridgehouse Weir to allow whitebait and other migratory native fish species to access the extensive amount of upstream available habitat.,,In Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Water,< 1 million,2022-Q1,,2023-Q1,,2025-Q3,2026-Q2,2022-Q1,2026-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP008312,27/09/2023,Auckland Council,Carpark and Roading - Renewals - Waiheke.,Renewal of car parks and road access ways. Sites identified are as follows: Anzac Reserve  Onetangi Sports Park and Wharf Road Esplanade Reserve. Further sites may be identified during the investigation stage.FY23/24 - investigation and designFY24/25 - physical worksRisk Adjusted Programme (RAP) project.,,In Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Community Facilities,< 1 million,2022-Q3,2022-Q3,2023-Q4,,2023-Q4,2023-Q4,2022-Q3,2023-Q4,,,procurement@aucklandcouncil.govt.nz,,
IP008314,27/09/2023,Auckland Council,Churchill Reserve - renew walkways and gardens.,Renew walkways in the reserve and connecting to the reserve as approved in the Greenways Plan. Renew gardens in the reserve including the garden edging.FY23/24 - investigation  design and physical works.,,In Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Community Facilities,< 1 million,2021-Q4,2022-Q4,2023-Q3,2024-Q3,2023-Q4,2024-Q2,2022-Q4,2024-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP008315,27/09/2023,Auckland Council,City Road  Auckland Central  Pipe Renewal.,To renew poor condition critical assets to restore its functionality.,,Early Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Water,< 1 million,2022-Q1,2023-Q4,,,2025-Q3,2025-Q3,2023-Q4,2025-Q3,,,procurement@aucklandcouncil.govt.nz,,
IP008320,27/09/2023,Auckland Council,Community leased buildings - renew - building and fittings Albert Eden.,Renew minor building issues and fixtures and fittings to our community leased buildings  including Edendale Hall  Epsom Eden Kindergarten (200-206 Gillies Ave and the Epsom Creche)FY21/22 to FY22/23 - scoping and physical worksFY23/24 to FY24/25 - physical worksRisk Adjusted Programme (RAP) project.,,Early Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Community Facilities,< 1 million,2023-Q3,2023-Q3,2023-Q4,2023-Q4,2024-Q1,2024-Q1,2023-Q3,2024-Q1,,,procurement@aucklandcouncil.govt.nz,,
IP008324,27/09/2023,Auckland Council,CPT HWBOB: Chamberlain Park [2611].,The objective of this project is to remove 350 metres of concrete lining and enhance the surrounding riparian corridor as an offset requirement when Healthy Waters or private developers have degraded existing stream environments.,,In Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Water,1 - 5 million,,2017-Q4,2025-Q3,2025-Q4,2026-Q1,2026-Q4,2017-Q4,2026-Q4,,,procurement@aucklandcouncil.govt.nz,,
IP008325,27/09/2023,Auckland Council,CPT HWBOB: Half Moon Bay Reserve.,To increase the ecological and amenity value of Half Moon Bay to offset the loss of ecological values from development and/or the provision of infrastructure elsewhere in the region.,,In Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Water,< 1 million,2019-Q1,2019-Q1,,,2024-Q3,2024-Q3,2018-Q4,2024-Q3,,,procurement@aucklandcouncil.govt.nz,,
IP008326,27/09/2023,Auckland Council,CPT HWBOB: Patauoa Creek Enhancement at Te Rau Puriri Regional Park.,To increase the ecological and amenity value of 170m of the PatauoaCreek through Te Rau Puriri Regional Park to compensate for the loss ofecological values from development and/or the provision of infrastructureelsewhere in the region.To recover the cost of this project from those projects or developments thatare required to provide offset and/or environmental compensation.,,In Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Water,< 1 million,,2021-Q1,,,2025-Q3,2026-Q2,2021-Q1,2026-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP008328,27/09/2023,Auckland Council,CPT HWBOB: Keith Hay Park.,Develop a stream restoration project in War Memorial Park  Keith Hay Park and Molley Green Reserve that provides an opportunity increase in the ecological value of the stream corridor.,,In Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Water,1 - 5 million,2019-Q2,2021-Q2,2025-Q1,2025-Q2,2025-Q4,2027-Q1,2021-Q2,2027-Q1,,,procurement@aucklandcouncil.govt.nz,,
IP008334,27/09/2023,Auckland Council,East Coast Bays Community Centre - refurbish buildings.,Refurbish the interior and exterior of the buildings including remediation of the ACM roof on level 2. FY19/20 to FY20/21 - investigation and assessment FY23/24 - design and planningFY24/25 - physical worksRisk Adjusted Programme (RAP) project.,,Early Planning,Funding source confirmed,Selective,Construct Only,Auckland,,,Community Facilities,1 - 5 million,2022-Q3,2023-Q3,2023-Q4,2024-Q2,2024-Q2,2025-Q1,2023-Q3,2025-Q1,,,procurement@aucklandcouncil.govt.nz,,
IP008338,27/09/2023,Auckland Council,Freemans Bay Community Centre – full refurbishment.,Refurbishment of the roof at Freemans Bay Community Centre.FY23/24 - investigation and designFY23/24 to FY24/25 - physical worksRisk Adjusted Programme (RAP) project.,,Early Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Community Facilities,< 1 million,2023-Q2,2023-Q3,,2024-Q1,2024-Q2,2024-Q2,2023-Q3,2024-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP008341,27/09/2023,Auckland Council,Gills Reserve - install concrete path and renew tracks.,Install new section of concrete walkway in the reserve between Dairy Flat Highway to Gills Road. Renew tracks and retaining wall from Gills Road to Mills Lane and the track leading up to the road through 63 Gills Road.FY22/23 - investigation and designFY23/24 - obtain consents and commence physical worksFY24/25 - complete physical worksRisk Adjusted Programme (RAP) project.,,In Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Community Facilities,< 1 million,2021-Q3,2021-Q4,2023-Q2,2023-Q3,2023-Q4,2024-Q2,2021-Q4,2024-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP008344,27/09/2023,Auckland Council,Glenveagh Reserve - develop new neighbourhood park.,Develop a new neighbourhood playspace that caters to the play needs of specifically junior children aged 4-8 years and older children aged 9-12 years incorporating natural and landscaped features  such as trees  including an accessible pathway from Loughinisland Place through to Mahia Road for ease of access  seating and an accessible table  provision of half basketball court and Crime Prevention Through Environmental Design (CPTED) principles should be given high priority in the design.FY24/25 - investigation and designFY25/26 - physical worksRisk Adjusted Programme (RAP) project  specifically focusing on the investigation and design phase.,,Early Planning,Funding source to be confirmed,Limited,Construct Only,Auckland,,,Community Facilities,< 1 million,2025-Q1,2025-Q2,2026-Q1,,2026-Q2,2026-Q2,2025-Q2,2026-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP008345,27/09/2023,Auckland Council,Green Bay Domain - renew amenity block.,Renew the Whenua Karaka/Green Bay Domain amenity block in a new position with one pan and a changing bench. Including park improvement and drainage works.FY23/24 - investigation and design FY24/25 - physical worksRisk Adjusted Programme (RAP) project.,,In Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Community Facilities,< 1 million,2022-Q3,2022-Q4,2023-Q3,2023-Q3,2023-Q4,2023-Q4,2022-Q4,2023-Q4,,,procurement@aucklandcouncil.govt.nz,,
IP008346,27/09/2023,Auckland Council,Green Bay Domain - renew playground and associated park furniture.,Renew Whenua Karaka/Green Bay Domain playground and associated park furniture.FY21/22 - investigation and designFY22/23 - FY 23/24 - physical works.,,In Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Community Facilities,< 1 million,2021-Q3,2022-Q2,2022-Q3,,2023-Q4,2023-Q4,2022-Q2,2023-Q4,,,procurement@aucklandcouncil.govt.nz,,
IP008347,27/09/2023,Auckland Council,Grey Lynn Catchment Upgrades - Branch 6 Separation.,To separate combined stormwater and wastewater network to reduce overflows and improve water quality.,,Early Planning,Funding source to be confirmed,Limited,To Be Determined,Auckland,,,Water,5 - 25 million,,,,,2025-Q3,2026-Q2,2025-Q3,2026-Q1,,,procurement@aucklandcouncil.govt.nz,,
IP008348,27/09/2023,Auckland Council,Grey Lynn Library and Community Hall - general refurbishment.,General refurbishment of the Grey Lynn Library and Community Hall  ensuring these buildings remain fit for purpose.FY23/24 - investigate and designFY24/25 to FY25/26 - physical worksRisk Adjusted Programme (RAP) project.,,Early Planning,Funding source to be confirmed,Limited,Construct Only,Auckland,,,Community Facilities,< 1 million,2023-Q2,2023-Q4,,2024-Q3,2024-Q4,2024-Q2,2023-Q4,2024-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP008349,27/09/2023,Auckland Council,Grey Lynn public toilets - general renewals.,Undertake general interior and exterior renewals for public toilets within Grey Lynn area.Works include for seismic strengthening  replacement of roof  plumbing fixtures  cubicle partitions  floor recoating  wall tiles etc. at the toilet 594 Great North Road toilet. Renewal of plumbing fixtures grilles  doors  internal fittings and interior painting at the toilet adjacent to the paddling pool  within Grey Lynn Park.FY21/22 - design  physical works (Grey Lynn Park paddling pool)  design and consent (594 Gt North Road toilet)FY23/24 to FY24/25 - physical works (594 Great North Road toilet)Risk Adjusted Programme (RAP) project.,,In Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Community Facilities,< 1 million,2021-Q2,2021-Q3,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2021-Q3,2024-Q1,,,procurement@aucklandcouncil.govt.nz,,
IP008350,27/09/2023,Auckland Council,Hamilton Estate Recreation Reserve - refurbish community halls and grounds.,Hamilton Estate Recreation Reserve - Community halls and ground refurbishment  following the updated Sports and Active Recreation Plan report and needs assessmentsFY24/25 - investigation and designFY25/26 - FY26/27 physical worksRisk Adjusted Programme (RAP) project.,,Early Planning,Funding source to be confirmed,Limited,Construct Only,Auckland,,,Community Facilities,< 1 million,2023-Q4,2023-Q4,2024-Q1,2024-Q1,2024-Q2,2025-Q1,2023-Q3,2025-Q1,,,procurement@aucklandcouncil.govt.nz,,
IP008351,27/09/2023,Auckland Council,Hanford Place stormwater improvement.,The objective of the project is to improve hydraulic performance of the stormwater trunk line by providing a complete piped network. With the new 1500mm dia pipe connecting the existing 1425mm dia outlet pipe and the 1200mm/1050mm dia inlet pipes currently discharging to the open channel  flooding risks caused by inlet blockage will also be minimised.,,Early Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Water,1 - 5 million,,2021-Q2,2024-Q4,2025-Q1,2025-Q2,2025-Q2,2021-Q2,2025-Q3,,,procurement@aucklandcouncil.govt.nz,,
IP008352,27/09/2023,Auckland Council,Harbourview-Orangihina - construct vehicle access to marae boundary.,Design and construct vehicular access to the boundary of the Te Atatū Marae land at Harbourview/Orangihina.FY21/22-FY22/23 - investigation and designFY25/26 - physical works.,,In Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Community Facilities,< 1 million,2021-Q3,2021-Q3,2024-Q2,2024-Q3,2024-Q3,2025-Q2,2021-Q3,2025-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP008353,27/09/2023,Auckland Council,Harbourview-Orangihina - install shared path connection.,Install a shared path connection from southern end of park to the Te Atatu Road shared path.FY22/23 - investigation and designFY23/24 - physical works.,,In Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Community Facilities,< 1 million,2022-Q3,2023-Q1,2023-Q3,2023-Q4,2023-Q4,2024-Q2,2023-Q1,2024-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP008358,27/09/2023,Auckland Council,Hibiscus and Bays - develop dog parks.,Develop a new dog park in each subdivision. Western Reserve in the Hibiscus Coast subdivision and a location for the East Coast Bays subdivision is to be confirmed.FY21/22 - investigation and design for Western ReserveFY22/23 - consultation for Western Reserve and confirmation of East Coast Bays subdivision park location FY23/24 - planning and consents for Western ReserveFY24/25 to FY25/26 - stage one physical works for Western ReserveRisk Adjusted Programme (RAP) project.,,Early Planning,Funding source to be confirmed,Limited,Construct Only,Auckland,,,Community Facilities,< 1 million,2019-Q3,2023-Q4,2024-Q3,,2025-Q1,2025-Q2,2023-Q4,2025-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP008359,27/09/2023,Auckland Council,Hibiscus and Bays - renew park play spaces 2023/2024+.,Renew play spaces at Manly Park  Brunton Park  Hardley Reserve  Cairnbrae Reserve  Sherwood Reserve and Orewa Reserve.FY23/24 - investigation and designFY24/25 - planning and physical worksFY26/27 - complete physical worksRisk Adjusted Programme (RAP) project.,,Early Planning,Funding source to be confirmed,Limited,Construct Only,Auckland,,,Community Facilities,< 1 million,2022-Q3,2022-Q3,,,2024-Q1,2024-Q2,2022-Q3,2024-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP008362,27/09/2023,Auckland Council,Highwic House - renew surrounding pathways.,Renew the pathways surrounding Highwic House.FY22/23 to FY23/24 - design  obtain resource consentFY24/25 to FY25/26 - physical worksRisk adjusted programme (RAP) project.,,In Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Community Facilities,< 1 million,2022-Q4,2023-Q1,2024-Q1,2024-Q2,2024-Q3,2025-Q1,2023-Q1,2025-Q1,,,procurement@aucklandcouncil.govt.nz,,
IP008366,27/09/2023,Auckland Council,Howick - renew built spaces 2023/2024 to 2025/2026.,Renew built space assets within the Local Board as identified by the Operational Team and asset data. Assets include  but are not limited to: - Te Whare Taonga Museum (Uxbridge)- Glen House Hall - windows and joinery- Howick War Memorial - switch board- Paparoa Park - spouting  windows joineryFY23/24 - investigation and designFY24/25 to FY25/26 - deliver physical worksRisk Adjusted Programme (RAP) project.,,In Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Community Facilities,< 1 million,2022-Q3,2023-Q1,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2023-Q1,2024-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP008370,27/09/2023,Auckland Council,Howick - renew sport field and related assets 2023/2024 to 2025/2026.,Renew priority sports fields assets in the Howick Local Board area as identified by the asset condition data as well as the Operations Team. Assets include  but are not limited to:- Meadowlands softball nets - procurement is currently underway for the physical works - Lloyd Elsmore Park Athletics Track - investigations are currently underway to determine scope of works. Once scoping is completed  start tender process. FY23/24 - investigation and physical worksFY24/25 to 25/26 - continued physical worksRisk Adjusted Programme (RAP) project.,,In Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Community Facilities,< 1 million,2023-Q1,2023-Q1,2024-Q1,2024-Q1,2024-Q1,2024-Q2,2023-Q1,2024-Q2,,,procurement@aucklandcouncil.govt.nz,,
IP008371,27/09/2023,Auckland Council,Howick - renew toilets and changing rooms 2023/2024 to 2025/2026.,Renew various toilets and changing rooms across the Howick Local Board area as identified as a high priority by the asset condition data and the Operations team. Sites include:- Elm Park toilet and changing rooms- Lloyd Elsmore Park Cricket- Lloyd Elsmore park RugbyFY23/24 - Investigation and designFY24/25 to FY25/26 - physical worksRisk Adjusted Programme (RAP) project.,,In Planning,Funding source confirmed,Limited,Construct Only,Auckland,,,Community Facilities,< 1 million,2022-Q3,2023-Q1,2023-Q3,2023-Q4,2024-Q1,2026-Q2,2023-Q1,2026-Q2,,,procurement@aucklandcouncil.govt.nz,,
