PrimaryKey,DateUpdated,ProcuringAgencyOrganisation,ProjectName,ProjectShortDescription,ParentProjectID,ProjectStatus,FundingStatus,ProcurementType,ProcurementMethod,ProjectRegion,ProjectCityTown,ProjectSuburb,ProjectSector,EstimatedProjectValueRange,EstimatedQuarterBusinessCaseStart,EstimatedQuarterBusinessCaseCompletion,EstimatedQuarterProcurementStart,EstimatedQuarterProcurementCompletion,EstimatedQuarterConstructionStart,EstimatedQuarterConstructionCompletion,EstimatedQuarterProjectRangeStart,EstimatedQuarterProjectRangeCompletion,ProjectInfoURL,EstimatedProjectValueNote,Contact,Latitude,Longitude
IP010992,26/03/2024,Ōpōtiki District Council,Ōpōtiki Town - WWTP - Stage 2a - Early Works Design.,Upgrade Ōpōtiki WWTP to meet increased demand and compliance in relation to new resource consent.,,In planning,Funding source to be confirmed,Open,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2025-Q3,,,,,
IP010993,26/03/2024,Ōpōtiki District Council,Ōpōtiki Town - WWTP - Stage 2b - Preliminary Design.,Upgrade Ōpōtiki WWTP to meet increased demand and compliance in relation to new resource consent.,,In planning,Funding source to be confirmed,Open,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2025-Q3,,,,,
IP010994,26/03/2024,Ōpōtiki District Council,Ōpōtiki Town - WWTP - Stage 3 - Detailed Design.,Upgrade Ōpōtiki WWTP to meet increased demand and compliance in relation to new resource consent.,,In planning,Funding source to be confirmed,Open,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2025-Q3,2026-Q3,,,,,
IP010995,26/03/2024,Ōpōtiki District Council,Ōpōtiki Town - WWTP - Stage 4a - Construction - Early Works.,Upgrade Ōpōtiki WWTP to meet increased demand and compliance in relation to new resource consent.,,In planning,Funding source to be confirmed,Open,To be determined,Bay of Plenty,,,Water,1 - 5 million,,,,,,,2025-Q3,2027-Q3,,,,,
IP010996,26/03/2024,Ōpōtiki District Council,Ōpōtiki Town - WWTP - Stage 4b - Construction.,Upgrade Ōpōtiki WWTP to meet increased demand and compliance in relation to new resource consent.,,In planning,Funding source to be confirmed,Open,To be determined,Bay of Plenty,,,Water,5 - 25 million,,,,,,,2027-Q3,2033-Q3,,,,,
IP010997,26/03/2024,Ōpōtiki District Council,Opotiki Town Wastewater - Caravan Wastewater Dumpstation.,Install caravan wastewater dumpstation to increase LOS.,,Early planning,Funding source to be confirmed,Limited,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2027-Q3,2029-Q3,,,,,
IP010998,26/03/2024,Ōpōtiki District Council,Te Kaha - Valves  Hydrants  Meters  Pumps Renewals.,Renew end of life valves  hydrants and meters within the Te Kaha reticulation network to maintain LOS to the community.,,In planning,Funding source to be confirmed,Limited,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2025-Q3,2039-Q3,,,,,
IP010999,26/03/2024,Ōpōtiki District Council,Te Kaha - Water Reticulation Renewals.,Renew end of life assets within the Te Kaha water supply reticulation network to maintain LOS.,,In planning,Funding source to be confirmed,Open,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2054-Q3,,,,,
IP011000,26/03/2024,Ōpōtiki District Council,Te Kaha - Water Treatment Plant Relocation - 1 - New Water Source.,Relocation of Te Kaha WTP to address the raw water quality issues at the current WTP by changing the source water.,,In planning,Funding source to be confirmed,Selective,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2025-Q3,,,,,
IP011001,26/03/2024,Ōpōtiki District Council,Te Kaha - Water Treatment Plant Relocation - 2 - Design.,Relocation of Te Kaha WTP to address the raw water quality issues at the current WTP by changing the source water.,,In planning,Funding source to be confirmed,Selective,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2025-Q3,2026-Q3,,,,,
IP011002,26/03/2024,Ōpōtiki District Council,Te Kaha - Water Treatment Plant Relocation - 3 - Construction.,Relocation of Te Kaha WTP to address the raw water quality issues at the current WTP by changing the source water.,,In planning,Funding source to be confirmed,Open,To be determined,Bay of Plenty,,,Water,1 - 5 million,,,,,,,2025-Q3,2026-Q3,,,,,
IP011003,26/03/2024,Ōpōtiki District Council,Te Kaha - Water Treatment Renewals.,Renew end of life assets at the Te Kaha WTP to maintain LOS.,,In planning,Funding source to be confirmed,Limited,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2054-Q3,,,,,
IP011004,26/03/2024,Ōpōtiki District Council,Te Kaha Water - Booster to OBrien's 1.4km.,Install a booster station to Obrien's to increase LOS.,,Early planning,Funding source to be confirmed,Open,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2030-Q3,2031-Q3,,,,,
IP011005,26/03/2024,Ōpōtiki District Council,Te Kaha Water - Reticulation upgrades - Copenhagan Loop.,Upgrade Te Kaha Copenhagan Loop reticulation to maintain LOS.,,In planning,Funding source to be confirmed,Open,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2030-Q3,2031-Q3,,,,,
IP011006,26/03/2024,Ōpōtiki District Council,Waihau Bay - Wastewater Disposal Field Renewals.,Renew end of life assets for the Waihau Bay wastewater disposal fields to maintain LOS and continue to be compliant.,,In planning,Funding source to be confirmed,Limited,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2029-Q3,2030-Q3,,,,,
IP011007,26/03/2024,Ōpōtiki District Council,Waihau Bay - Wastewater Reticulation Renewals.,Renew end of life assets within the Waihau Bay reticulation to maintain LOS.,,In planning,Funding source to be confirmed,Open,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2054-Q3,,,,,
IP011008,26/03/2024,Ōpōtiki District Council,Waihau Bay - Wastewater Treatment Renewals.,Renew end of life assets at the Waihau Bay WTP to maintain LOS.,,In planning,Funding source to be confirmed,Open,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2054-Q3,,,,,
IP011009,26/03/2024,Ōpōtiki District Council,Wastewater - Condition assessments - CCTV and associatted manhole inspections.,Wastewater - Condition assessments - CCTV and associatted manhole inspections.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2039-Q3,,,,,
IP011010,26/03/2024,Ōpōtiki District Council,Condition Assessments - Structures and MEICA.,Condition Assessments - Structures and MEICA.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2030-Q3,,,,,
IP011011,26/03/2024,Ōpōtiki District Council,Consequential Opex - Construct new stormwater basin - Tarawa Creek.,Consequential Opex - Construct new stormwater basin - Tarawa Creek.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2026-Q3,2053-Q3,,,,,
IP011012,26/03/2024,Ōpōtiki District Council,Consequential Opex - Second pump for stormwater pump station 02 - Tarawa Creek Flood Pump.,Consequential Opex - Second pump for stormwater pump station 02 - Tarawa Creek Flood Pump.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2053-Q3,,,,,
IP011013,26/03/2024,Ōpōtiki District Council,Consequential Opex - Stormwater basin - Wellington/Union Street.,Consequential Opex - Stormwater basin - Wellington/Union Street.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2053-Q3,,,,,
IP011014,26/03/2024,Ōpōtiki District Council,Consequential Opex - Stormwater network development for Hukutaia Growth Area - Phase 01.,Consequential Opex - Stormwater network development for Hukutaia Growth Area - Phase 01.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2027-Q3,2053-Q3,,,,,
IP011015,26/03/2024,Ōpōtiki District Council,Consequential Opex - Upgrade Hukutaia Road water rising main and reservoir.,Consequential Opex - Upgrade Hukutaia Road water rising main and reservoir.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2053-Q3,,,,,
IP011016,26/03/2024,Ōpōtiki District Council,Consequential Opex - Upgrade stormwater pump station 02 - Tarawa Creek Flood Pump.,Consequential Opex - Upgrade stormwater pump station 02 - Tarawa Creek Flood Pump.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2053-Q3,,,,,
IP011017,26/03/2024,Ōpōtiki District Council,Consequential opex - Upgrade stormwater pump station 09 - Wellington Street West Flood Pump.,Consequential opex - Upgrade stormwater pump station 09 - Wellington Street West Flood Pump.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2053-Q3,,,,,
IP011018,26/03/2024,Ōpōtiki District Council,Consequential Opex - Upgrade water treatment plant UV.,Consequential Opex - Upgrade water treatment plant UV.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2053-Q3,,,,,
IP011019,26/03/2024,Ōpōtiki District Council,Consequential Opex - Wastewater treatment plant secondary treatment upgrade.,Consequential Opex - Wastewater treatment plant secondary treatment upgrade.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,5 - 25 million,,,,,,,2025-Q3,2053-Q3,,,,,
IP011020,26/03/2024,Ōpōtiki District Council,Ōpōtiki Town Water - Condition & Performance Assessment.,Ōpōtiki Town Water - Condition & Performance Assessment.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2054-Q3,,,,,
IP011021,26/03/2024,Ōpōtiki District Council,Ōpōtiki Town Water Supply - Master Planning.,Ōpōtiki Town Water Supply - Master Planning.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2027-Q3,,,,,
IP011022,26/03/2024,Ōpōtiki District Council,Stormwater - Asset Management Plan Support.,Stormwater - Asset Management Plan Support.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2026-Q3,2036-Q3,,,,,
IP011023,26/03/2024,Ōpōtiki District Council,Stormwater - Bylaw.,Stormwater - Bylaw.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2025-Q3,2026-Q3,,,,,
IP011024,26/03/2024,Ōpōtiki District Council,Stormwater - Channel Cleaning.,Stormwater - Channel Cleaning.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2054-Q3,,,,,
IP011025,26/03/2024,Ōpōtiki District Council,Stormwater - Condition assessments - CCTV and Flushing.,Stormwater - Condition assessments - CCTV and Flushing.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2039-Q3,,,,,
IP011026,26/03/2024,Ōpōtiki District Council,Stormwater - Condition Assessments - Structures and MEICA.,Stormwater - Condition Assessments - Structures and MEICA.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2030-Q3,,,,,
IP011027,26/03/2024,Ōpōtiki District Council,Stormwater - External Consultant Advice.,Stormwater - External Consultant Advice.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2025-Q3,,,,,
IP011028,26/03/2024,Ōpōtiki District Council,Stormwater - Flushing Programme.,Stormwater - Flushing Programme.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2054-Q3,,,,,
IP011029,26/03/2024,Ōpōtiki District Council,Stormwater - Model Maintenance and Development Assessments.,Stormwater - Model Maintenance and Development Assessments.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2054-Q3,,,,,
IP011030,26/03/2024,Ōpōtiki District Council,Stormwater - Model Update.,Stormwater - Model Update.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2054-Q3,,,,,
IP011031,26/03/2024,Ōpōtiki District Council,Te Kaha Water - Master Planning.,Te Kaha Water - Master Planning.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2026-Q3,,,,,
IP011032,26/03/2024,Ōpōtiki District Council,Wastewater - Asset Management Plan Support.,Wastewater - Asset Management Plan Support.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2026-Q3,2036-Q3,,,,,
IP011033,26/03/2024,Ōpōtiki District Council,Wastewater - Bylaw.,Wastewater - Bylaw.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2025-Q3,,,,,
IP011034,26/03/2024,Ōpōtiki District Council,Wastewater - External Consultant Advice.,Wastewater - External Consultant Advice.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2025-Q3,,,,,
IP011035,26/03/2024,Ōpōtiki District Council,Wastewater - Model Maintenance and Development Assessments.,Wastewater - Model Maintenance and Development Assessments.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2054-Q3,,,,,
IP011036,26/03/2024,Ōpōtiki District Council,Wastewater - Model Update.,Wastewater - Model Update.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2054-Q3,,,,,
IP011037,26/03/2024,Ōpōtiki District Council,Wastewater - Wastewater Strategy (I&I Strategy etc).,Wastewater - Wastewater Strategy (I&I Strategy etc).,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2026-Q3,,,,,
IP011038,26/03/2024,Ōpōtiki District Council,Water Supply - Annual Drinking Water Quality Independent Audit.,Water Supply - Annual Drinking Water Quality Independent Audit.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2054-Q3,,,,,
IP011039,26/03/2024,Ōpōtiki District Council,Water Supply - Asset Management Plan Support.,Water Supply - Asset Management Plan Support.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2026-Q3,2036-Q3,,,,,
IP011040,26/03/2024,Ōpōtiki District Council,Water Supply - Condition Assessments - Structures and MEICA.,Water Supply - Condition Assessments - Structures and MEICA.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2030-Q3,,,,,
IP011041,26/03/2024,Ōpōtiki District Council,Water Supply - External Consultant Advice.,Water Supply - External Consultant Advice.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2025-Q3,,,,,
IP011042,26/03/2024,Ōpōtiki District Council,Water Supply - Model Maintenance and Development Assessments.,Water Supply - Model Maintenance and Development Assessments.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2054-Q3,,,,,
IP011043,26/03/2024,Ōpōtiki District Council,Water Supply - Model Update.,Water Supply - Model Update.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2054-Q3,,,,,
IP011044,26/03/2024,Ōpōtiki District Council,Water Supply - Ohiwa - Leak Detection.,Water Supply - Ohiwa - Leak Detection.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2024-Q3,,,,,
IP011045,26/03/2024,Ōpōtiki District Council,Water Supply - Opotiki Town - Leak Detection.,Water Supply - Opotiki Town - Leak Detection.,,In planning,Funding source to be confirmed,To be determined,To be determined,Bay of Plenty,,,Water,< 1 million,,,,,,,2024-Q3,2034-Q3,,,,,
