"PrimaryKey","ProjectName","ProjectStatus","FundingStatus","ProcurementType","ProjectRegion","ProjectCityTown","CommissionAssignedInfrastructureSector","EstimatedProjectValueRange","EstimatedQuarterBusinessCaseStart","EstimatedQuarterBusinessCaseCompletion","EstimatedQuarterConstructionStart","EstimatedQuarterConstructionCompletion","EstimatedQuarterProjectRangeStart","EstimatedQuarterProjectRangeCompletion","planned_duration","funding_status_indicator","ProjectRegionCode","GDP_Start","CPI_Start","GDP_End","CPI_End","GDP_Delta_Percent","CPI_Delta_Percent","avg_group_delay","predicted_delay","likelihood"
"NZTA_149142021","SH2 Hewletts Road Sub area Access","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty",NA,"Transport","1 - 5 million",NA,NA,NA,NA,2021-07-01,2026-01-01,1645,0,2,68.294,3.342884,72.54655,2.100296,6.22682812545758,-37.1711372575297,-19.6428571428571,-230.304180005326,85.7800971941249
"NZTA_149162021","EOL SH6 Coal Creek Bridge","Early planning","Funding source to be confirmed","To be determined","West Coast",NA,"Transport","< 1 million",NA,NA,NA,NA,2023-10-01,2024-10-01,366,0,17,69.371,5.649241,69.83852,2.715554,0.673941560594496,-51.9306398859599,0,179.187619318592,100
"NZTA_149202021","SH6 Cromwell to Frankton Resilience","Early planning","Funding source to be confirmed","To be determined","Otago",NA,"Transport","1 - 5 million",NA,NA,NA,NA,2021-07-01,2027-04-01,2100,0,11,68.294,3.342884,75.21558,2.014421,10.1349752540487,-39.7400268749978,-223.7,-529.381366994873,62.5040363021219
"NZTA_149232021","SH6 Frankton to Kingston Resilience","Early planning","Funding source to be confirmed","To be determined","Otago",NA,"Transport","< 1 million",NA,NA,NA,NA,2023-04-01,2027-07-01,1552,0,11,69.266,6.654991,75.72233,2.008215,9.32106661276816,-69.8239261330331,-223.7,-362.253071639188,73.0789038505988
"NZTA_149242021","SH6 OTA Haast to Hawea RESIL IMPR","Early planning","Funding source to be confirmed","To be determined","Otago",NA,"Transport","< 1 million",NA,NA,NA,NA,2023-04-01,2027-01-01,1371,0,11,69.266,6.654991,74.70523,2.022161,7.85266941933993,-69.6143691253677,-223.7,-306.000431153562,76.6382306607096
"NZTA_149262021","SH94 Milford Road to Te Anau Downs","Early planning","Funding source to be confirmed","To be determined","Southland",NA,"Transport","1 - 5 million",NA,NA,NA,NA,2023-04-01,2028-10-01,2010,0,13,69.266,6.654991,77.72758,1.99759,12.2160656021713,-69.9835807441362,-127.8,-427.311489754408,48.9138386955615
"NZTA_149272021","North Western Bus Improvements(NWBI)(ST)","Post implementation","Fully funded","Open","Auckland",NA,"Transport","50 - 100 million",NA,NA,NA,NA,2021-04-01,2024-10-01,1279,0,1,67.481,1.520913,69.83852,2.715554,3.49360560750435,78.5476223820824,-48.2584269662921,-21.2657955231511,81.0742975710243
"NZTA_149302021","RoNS Petone to Grenada Link Road and CVL","Early planning","Funding source to be confirmed","Open","Bay of Plenty",NA,"Transport","< 1 million",NA,NA,NA,NA,2023-10-01,2024-10-01,366,0,2,69.371,5.649241,69.83852,2.715554,0.673941560594496,-51.9306398859599,-19.6428571428571,164.010193775735,96.3480750310447
"NZTA_149322021","SH6 WTCT Haast to Hawea RESIL IMPR","Early planning","Funding source to be confirmed","To be determined","West Coast",NA,"Transport","< 1 million",NA,NA,NA,NA,2021-07-01,2027-04-01,2100,0,17,68.294,3.342884,75.21558,2.014421,10.1349752540487,-39.7400268749978,0,-359.718892295093,34.5175254731698
"NZTA_149392021","SH29 Tauriko  Cambridge Early works","Under construction","Fully funded","To be determined","Bay of Plenty",NA,"Transport","5 - 25 million",NA,NA,NA,NA,2022-01-01,2027-07-01,2007,0,2,67.989,5.949008,75.72233,2.008215,11.3743840915442,-66.2428593136873,-19.6428571428571,-323.480150374689,83.282897864679
"NZTA_149582021","RoNS Takitimu North Link Stage 1","Early planning","Funding source to be confirmed","To be determined","Canterbury",NA,"Transport","< 1 million",NA,NA,NA,NA,2023-10-01,2024-10-01,366,0,3,69.371,5.649241,69.83852,2.715554,0.673941560594496,-51.9306398859599,-36.8563535911602,150.709859777667,96.9199108303605
"NZTA_149692021","RoNS Otaki to North of Levin","Early planning","Funding source to be confirmed","To be determined","Waikato",NA,"Transport","< 1 million",NA,NA,NA,NA,2023-10-01,2024-10-01,366,0,16,69.371,5.649241,69.83852,2.715554,0.673941560594496,-51.9306398859599,-72.4655172413793,123.195765162306,98.1584727454431
"NZTA_149742021","EOL SH25 Ramarama Stream Bridge","Early planning","Funding source to be confirmed","To be determined","Waikato",NA,"Transport","< 1 million",NA,NA,NA,NA,2023-10-01,2024-10-01,366,0,16,69.371,5.649241,69.83852,2.715554,0.673941560594496,-51.9306398859599,-72.4655172413793,123.195765162306,98.1584727454431
"NZTA_150642013","Wgtn RoNS (5) - Transmission Gully","Under construction","Fully funded","Open","Wellington",NA,"Transport","500 million - 1 billion",NA,NA,NA,NA,2006-10-01,2024-10-01,6575,0,18,49.364,1.665125,69.83852,2.715554,41.4766226399806,63.0840927858269,-168.695652173913,-1455.25946435308,20.6785988813407
"NZTA_151872013","SH6 Rai Saddle Second Curve Realignment","Post implementation","Fully funded","Open","Nelson",NA,"Transport","< 1 million",NA,NA,NA,NA,2013-07-01,2024-04-01,3927,0,8,52.433,0.684932,69.40367,4.013946,32.3663913947323,486.0356940543,0,-927.528694324044,0
"NZTA_152292013","SH10 Waipapa Corridor Improvements","Post implementation","Fully funded","Direct","Northland",NA,"Transport","5 - 25 million",NA,NA,NA,NA,2016-07-01,2024-04-01,2831,0,10,58.469,0.416667,69.40367,4.013946,18.7016538678616,863.346269322984,-43.96,-598.358620131005,57.5929773290032
"NZTA_152462013","Prebensen Hyderabad Intersection upgrade","Under construction","Fully funded","Open","Hawke's Bay",NA,"Transport","1 - 5 million",NA,NA,NA,NA,2021-01-01,2027-10-01,2464,0,5,66.279,1.436782,76.22636,2.002692,15.0083133420842,39.3873252866475,-38.125,-499.120186170932,49.5835444299738
"NZTA_154652013","Manawatu River Bridge SH3 Ashhurst Cycle","In planning","Part funded","To be determined","Manawatū - Whanganui",NA,"Transport","1 - 5 million",NA,NA,NA,NA,2019-07-01,2028-10-01,3380,0,6,64.324,1.674877,77.72758,1.99759,20.8376033828742,19.267862654989,-88.5454545454545,-1129.3449745326,23.5393720487234
"NZTA_155112022","SH22 (Drury) Corridor Upgrade","In planning","Part funded","To be determined","Auckland",NA,"Transport","100 - 250 million",NA,NA,NA,NA,2021-10-01,2030-01-01,3014,0,1,65.62,4.933586,77.72758,1.99759,18.4510515086864,-59.5103845357109,-48.2584269662921,-705.040472006546,60.5644372325533
"NZTA_155122022","RoRS Waihoehoe Road (Drury) Upgrade","In planning","Fully funded","To be determined","Auckland",NA,"Transport","100 - 250 million",NA,NA,NA,NA,2021-10-01,2027-07-01,2099,0,1,65.62,4.933586,75.72233,2.008215,15.3951996342578,-59.2950239440439,-48.2584269662921,-420.669388888599,69.0941640557877
"NZTA_155622012","CHCH Southern Motorway (Stage 2)","Post implementation","Fully funded","Open","Canterbury",NA,"Transport","250 - 500 million",NA,NA,NA,NA,2016-07-01,2024-10-01,3014,0,3,58.469,0.416667,69.83852,2.715554,19.4453813131745,551.732438614049,-36.8563535911602,-62.7425041154231,92.9801349446073
"NZTA_155702022","ANO TIBC Projects","In planning","Fully funded","To be determined","Auckland",NA,"Transport","5 - 25 million",NA,NA,NA,NA,2022-07-01,2026-07-01,1461,0,1,68.588,7.301294,73.65541,2.048457,7.38818743803582,-71.9439184341844,-48.2584269662921,-482.484824791981,67.2400065376117
"NZTA_155712022","ANO SH16 The Strand Upgrades WandC","In planning","Fully funded","To be determined","Auckland",NA,"Transport","5 - 25 million",NA,NA,NA,NA,2022-07-01,2025-04-01,1005,0,1,68.588,7.301294,70.79394,2.389024,3.21621858050973,-67.279443890357,-48.2584269662921,-340.765465336479,71.4908867905023
"NZTA_155722022","ANO SH1 NB Silverdale Bus Priority","In planning","Fully funded","To be determined","Auckland",NA,"Transport","5 - 25 million",NA,NA,NA,NA,2022-07-01,2025-04-01,1005,0,1,68.588,7.301294,70.79394,2.389024,3.21621858050973,-67.279443890357,-48.2584269662921,-340.765465336479,71.4908867905023
"NZTA_158202022","SH35 Resilience Improvements","On hold","Funding source to be confirmed","To be determined","Gisborne",NA,"Transport","< 1 million",NA,NA,NA,NA,2022-07-01,2024-04-01,640,0,4,68.588,7.301294,69.40367,4.013946,1.18923135242318,-45.0241833844795,-2130.11111111111,-1551.8389989154,86.8767048913991
"NZTA_158212022","SH6 Dallows Bluff andothers rockfall prvnt","Early planning","Funding source to be confirmed","To be determined","Tasman",NA,"Transport","< 1 million",NA,NA,NA,NA,2023-04-01,2026-07-01,1187,0,15,69.266,6.654991,73.65541,2.048457,6.33703404267606,-69.2192371109142,-45.75,-111.318989170379,92.4981951571723
"NZTA_159382013","SH3/21 Intersection Improvement","Post implementation","Fully funded","Open","Waikato",NA,"Transport","< 1 million",NA,NA,NA,NA,2016-04-01,2026-10-01,3835,0,16,57.939,0.41841,74.1876,2.0319,28.044322477088,385.624148562415,-72.4655172413793,-954.928046134045,59.3094434295341
"NZTA_159722023","ANO SH1 NB Princes Street On Ramp","Post implementation","Fully funded","To be determined","Auckland",NA,"Transport","< 1 million",NA,NA,NA,NA,2023-07-01,2024-10-01,458,0,1,69.609,6.029285,69.83852,2.715554,0.329727477768691,-54.9605964886384,-48.2584269662921,113.307329520132,85.1108261159892
"NZTA_159732023","ANO SH1 Bombay Interchange Improvements","Under construction","Fully funded","To be determined","Auckland",NA,"Transport","< 1 million",NA,NA,NA,NA,2023-04-01,2024-04-01,366,0,1,69.266,6.654991,69.40367,4.013946,0.198755522189819,-39.6851776358526,-48.2584269662921,141.899831866418,85.9684598512215
"NZTA_159742023","ANO SH16 Royal Road Active Improvements","Under construction","Fully funded","To be determined","Auckland",NA,"Transport","< 1 million",NA,NA,NA,NA,2023-01-01,2025-01-01,731,0,1,69.505,7.219251,70.23492,2.514151,1.05016905258615,-65.1743511896179,-48.2584269662921,28.46218668822,82.5658912277455
"NZTA_159752023","ANO SH1 SB Mt Wellington On Ramp","In planning","Part funded","To be determined","Auckland",NA,"Transport","< 1 million",NA,NA,NA,NA,2022-07-01,2024-10-01,823,0,1,68.588,7.301294,69.83852,2.715554,1.82323438502363,-62.807222938838,-48.2584269662921,-306.714913829865,72.512235020946
"NZTA_159762023","ANO SH16 Te Atatu Interchange EB On Ramp","In planning","Fully funded","Open","Auckland",NA,"Transport","1 - 5 million",NA,NA,NA,NA,2023-07-01,2025-04-01,640,0,1,69.609,6.029285,70.79394,2.389024,1.70227987760205,-60.3763298633254,-48.2584269662921,-246.657130760173,74.3136716423379
"NZTA_159772023","ANO Wellesley Street Connection","In planning","Fully funded","To be determined","Auckland",NA,"Transport","1 - 5 million",NA,NA,NA,NA,2023-07-01,2025-04-01,640,0,1,69.609,6.029285,70.79394,2.389024,1.70227987760205,-60.3763298633254,-48.2584269662921,-246.657130760173,74.3136716423379
"NZTA_161312023","Weigh Right Albany","Early planning","Funding source to be confirmed","To be determined","Auckland",NA,"Transport","1 - 5 million",NA,NA,NA,NA,2023-10-01,2025-04-01,548,0,1,69.371,5.649241,70.79394,2.389024,2.05120295224231,-57.7107083942781,-48.2584269662921,88.5199697579122,84.3673278491374
"NZTA_161572013","RoNS Takitimu North Link Stage 2","Post implementation","Fully funded","Open","Auckland",NA,"Transport","25 - 50 million",NA,NA,NA,NA,2015-04-01,2027-04-01,4383,0,1,55.682,0.251678,75.21558,2.014421,35.0806005531411,700.396141100931,-48.2584269662921,-1047.0682820387,50.3052936039681
"NZTA_161862013","Whirokino Trestle Bridge Replacement","Post implementation","Fully funded","Selective","Manawatū - Whanganui",NA,"Transport","1 - 5 million",NA,NA,NA,NA,2017-01-01,2024-07-01,2738,0,6,59.225,1.335559,69.52124,3.42672,17.3849556775011,156.575710994423,-88.5454545454545,-623.234436074766,53.295604732447
"NZTA_162002013","SH26 Kirikiri Stream Bridge Replacement","In planning","Funding source to be confirmed","To be determined","Waikato",NA,"Transport","25 - 50 million",NA,NA,NA,NA,2015-07-01,2031-07-01,5844,0,16,56.121,0.41841,77.72758,1.99759,38.4999910906791,377.424057742406,-72.4655172413793,-1826.41831569638,27.9062310377709
"NZTA_162102023","SH6 Invercargill to Winton","In planning","Part funded","To be determined","Southland",NA,"Transport","< 1 million",NA,NA,NA,NA,2023-07-01,2028-01-01,1645,0,13,69.609,6.029285,76.72869,1.997825,10.2281170538293,-66.8646448127763,-127.8,-623.642009194113,23.4778585437199
"NZTA_162112023","SH60 Ruby Bay Bypass","Under construction","Fully funded","To be determined","Tasman",NA,"Transport","5 - 25 million",NA,NA,NA,NA,2023-10-01,2025-07-01,639,0,15,69.371,5.649241,71.39126,2.23914,2.91225440025372,-60.363878970644,-45.75,81.505749679402,98.0975230276423
"NZTA_162122023","SH60 Redwood to Mapua","Under review","Funding source to be confirmed","To be determined","Tasman",NA,"Transport","< 1 million",NA,NA,NA,NA,2023-10-01,2027-01-01,1188,0,15,69.371,5.649241,74.70523,2.022161,7.68942353432992,-64.2047312196453,-45.75,-111.62977723936,92.4891703592816
"NZTA_162242023","SH1 Schiska Rd Underslip","Early planning","Funding source to be confirmed","To be determined","Northland",NA,"Transport","1 - 5 million",NA,NA,NA,NA,2023-10-01,2025-10-01,731,0,10,69.371,5.649241,71.97811,2.149748,3.75821308615993,-61.946250832634,-43.96,34.9670141279673,86.488309943825
"NZTA_162252023","NTLD Subsidence Strategy Implementation","Early planning","Funding source to be confirmed","To be determined","Northland",NA,"Transport","5 - 25 million",NA,NA,NA,NA,2023-10-01,2029-04-01,2009,0,10,69.371,5.649241,77.72758,1.99759,12.0462152772773,-64.6396746040751,-43.96,-342.890827428325,69.2486350873623
"NZTA_162262023","SH60 Birds Hill Overslip","Early planning","Funding source to be confirmed","To be determined","Tasman",NA,"Transport","1 - 5 million",NA,NA,NA,NA,2023-10-01,2024-10-01,366,0,15,69.371,5.649241,69.83852,2.715554,0.673941560594496,-51.9306398859599,-45.75,147.021581909423,100
"NZTA_162282023","SH1 Tuamarina to Picton  Flooding","Early planning","Funding source to be confirmed","To be determined","Marlborough",NA,"Transport","< 1 million",NA,NA,NA,NA,2023-10-01,2024-10-01,366,0,7,69.371,5.649241,69.83852,2.715554,0.673941560594496,-51.9306398859599,-60.8333333333333,132.183592334351,92.9692775065053
"NZTA_162302023","SH1 Weld Pass long term detour route","Early planning","Funding source to be confirmed","To be determined","Marlborough",NA,"Transport","< 1 million",NA,NA,NA,NA,2023-10-01,2024-10-01,366,0,7,69.371,5.649241,69.83852,2.715554,0.673941560594496,-51.9306398859599,-60.8333333333333,132.183592334351,92.9692775065053
"NZTA_162312023","SH1 Tawa to Johnsonville Surface Floodin","Early planning","Funding source to be confirmed","To be determined","Wellington",NA,"Transport","< 1 million",NA,NA,NA,NA,2023-10-01,2024-10-01,366,0,18,69.371,5.649241,69.83852,2.715554,0.673941560594496,-51.9306398859599,-168.695652173913,48.8417291228665,90.0878219134643
"NZTA_162702013","RONS Warkworth to Wellsford","Post implementation","Fully funded","Open","Bay of Plenty",NA,"Transport","50 - 100 million",NA,NA,NA,NA,2013-07-01,2027-01-01,4932,0,2,52.433,0.684932,74.70523,2.022161,42.4775046249499,195.235293430589,-19.6428571428571,-1134.46424960275,61.5477987746944
"NZTA_162712023","SH1 Utiku Landslide","Early planning","Funding source to be confirmed","To be determined","Manawatū - Whanganui",NA,"Transport","< 1 million",NA,NA,NA,NA,2023-07-01,2024-04-01,275,0,6,69.609,6.029285,69.40367,4.013946,-0.294976224338791,-33.4258373919959,-88.5454545454545,139.05301138023,98.1134872595904
"NZTA_163172013","RoNS Otaki to North of Levin","In planning","Fully funded","To be determined","Manawatū - Whanganui",NA,"Transport","1 billion +",NA,NA,NA,NA,2019-07-01,2032-04-01,4658,0,6,64.324,1.674877,77.72758,1.99759,20.8376033828742,19.267862654989,-88.5454545454545,-1529.71569313689,0
"NZTA_163432023","RONS Alternative to Brynderwyns","Scoping and problem definition","Funding source to be confirmed","To be determined","Northland",NA,"Transport","< 1 million",NA,NA,NA,NA,2024-04-01,2034-04-01,3652,0,10,69.40367,4.013946,77.72758,1.99759,11.9934723913015,-50.2337599957747,-43.96,-876.028501812698,44.9243545000875
"NZTA_164102023","RoNS SH29 Tauriko Stage 2 Omanawa Bridge","In planning","Part funded","To be determined","Bay of Plenty",NA,"Transport","100 - 250 million",NA,NA,NA,NA,2024-04-01,2034-04-01,3652,0,2,69.40367,4.013946,77.72758,1.99759,11.9934723913015,-50.2337599957747,-19.6428571428571,-881.212898107339,68.3351614673351
"NZTA_164172013","Western Ring Route","Post implementation","Fully funded","Open","Auckland",NA,"Transport","1 billion +",NA,NA,NA,NA,2014-04-01,2030-07-01,5935,0,1,53.729,1.53322,77.72758,1.99759,44.6659718215489,30.2872386219851,-48.2584269662921,-1588.8789242908,34.0536525522134
"NZTA_164242013","Puhoi to Wellsford RoNS Development","In planning","Funding source confirmed","To be determined","Auckland",NA,"Transport","50 - 100 million",NA,NA,NA,NA,2016-01-01,2035-04-01,7030,1,1,57.267,0.083542,77.72758,1.99759,35.7283950617284,2291.12063393263,-48.2584269662921,-1980.09308540934,22.3191615233281
"NZTA_164252013","SH1 Puhoi to Warkworth","Post implementation","Fully funded","Open","Auckland",NA,"Transport","1 billion +",NA,NA,NA,NA,2014-07-01,2026-10-01,4475,0,1,53.942,1.615646,74.1876,2.0319,37.5321641763376,25.7639359117034,-48.2584269662921,-1135.12834357801,47.6639270461175
"NZTA_164262013","RONS Warkworth to Wellsford","Early planning","Part funded","To be determined","Auckland",NA,"Transport","25 - 50 million",NA,NA,NA,NA,2016-10-01,2036-04-01,7122,0,1,59.027,0.415282,77.72758,1.99759,31.6814000372711,381.020126082999,-48.2584269662921,-1898.31680297865,24.7720457691714
"NZTA_164502013","SH20A  to Airport","Post implementation","Fully funded","To be determined","Auckland",NA,"Transport","100 - 250 million",NA,NA,NA,NA,2017-01-01,2024-04-01,2647,0,1,59.225,1.335559,69.40367,4.013946,17.1864415365133,200.544266483173,-48.2584269662921,-284.396652518587,73.181672539232
"NZTA_164892013","Wgtn RoNS (6) - Mackays - Peka Peka Expr","Under construction","Fully funded","Open","Wellington",NA,"Transport","500 million - 1 billion",NA,NA,NA,NA,2013-01-01,2025-04-01,4473,0,18,51.935,0.949914,70.79394,2.389024,36.3125830364879,151.498977802201,-168.695652173913,-801.982943354249,50.8251182407661
"NZTA_164902013","Wgtn RoNS (7) - Peka Peka to Otaki Expr","Under construction","Fully funded","Open","Wellington",NA,"Transport","500 million - 1 billion",NA,NA,NA,NA,2016-10-01,2027-04-01,3834,0,18,59.027,0.415282,75.21558,2.014421,27.4257204330222,385.073034708945,-168.695652173913,-603.389367275157,59.9895453914192
"NZTA_165312023","SH14 Whangarei to Maunu Corridor IBC","Early planning","Funding source to be confirmed","To be determined","Northland",NA,"Transport","< 1 million",NA,NA,NA,NA,2023-10-01,2024-10-01,366,0,10,69.371,5.649241,69.83852,2.715554,0.673941560594496,-51.9306398859599,-43.96,145.221092860062,91.5186262689051
"NZTA_165362013","Beaumont Bridge Replacement","Under construction","Fully funded","Open","Otago",NA,"Transport","25 - 50 million",NA,NA,NA,NA,2016-07-01,2025-04-01,3196,0,11,58.469,0.416667,70.79394,2.389024,21.0794438078298,473.365301307759,-223.7,-813.721097851527,44.5127381429473
